role,seed,status,reasons,plan_lap_s,v_peak,thrust_peak,max_angle_deg,stretch,lap_stretched_s,min_gate_gap,n_frame_crossings,frame_margin_m
train,200122,reject,frame_crossing+arena+ref_contact,4.698,5.081,14.58,8.018,1.155,5.425,1.301,4.0,0.0
train,200123,reject,arena,3.957,4.705,14.735,7.184,1.069,4.231,1.077,0.0,0.05
train,200124,reject,frame_crossing+arena+ref_contact,4.545,5.966,14.727,7.029,1.356,6.162,1.043,1.0,0.0
train,200125,reject,frame_crossing+arena+ref_contact,4.8,6.267,14.64,9.025,1.424,6.836,2.206,2.0,0.0
train,200126,reject,frame_crossing+arena+ref_contact,4.39,4.332,14.738,9.484,1.0,4.39,1.063,1.0,0.0
train,200127,reject,frame_crossing+arena+ref_contact,4.732,4.11,14.526,6.364,1.0,4.732,1.323,1.0,0.0
train,200128,reject,arena,4.533,3.912,14.642,5.3,1.0,4.533,1.031,0.0,0.038
train,200129,reject,arena+ref_contact,3.983,5.011,14.655,5.479,1.139,4.536,1.372,0.0,0.0
train,200130,reject,arena+frame_margin,4.328,5.27,14.776,6.063,1.198,5.184,1.335,0.0,0.01
train,200131,reject,frame_crossing+arena+ref_contact,4.626,4.974,14.689,8.438,1.13,5.23,2.002,1.0,0.0
train,200132,reject,frame_crossing+arena+ref_contact,4.323,4.967,14.552,6.59,1.129,4.88,1.542,1.0,0.0
train,200133,reject,frame_crossing+arena+ref_contact,4.708,5.448,14.712,11.031,1.238,5.829,1.403,2.0,0.0
train,200134,reject,arena,4.436,4.973,14.686,8.205,1.13,5.014,1.097,0.0,0.035
train,200135,reject,frame_crossing+ref_contact,4.918,5.792,14.667,7.452,1.316,6.474,2.298,4.0,0.0
train,200136,reject,frame_crossing+arena+ref_contact,4.455,5.746,14.672,6.428,1.306,5.818,1.799,1.0,0.0
train,200137,reject,frame_crossing+ref_contact,4.662,5.671,14.695,9.73,1.289,6.008,2.075,3.0,0.0
train,200138,reject,frame_crossing+arena+ref_contact,4.113,4.486,14.722,8.44,1.02,4.194,1.107,1.0,0.0
train,200139,reject,frame_crossing+arena+ref_contact,4.346,5.36,14.752,7.034,1.218,5.295,1.172,2.0,0.0
train,200140,reject,frame_crossing+arena+ref_contact,4.272,4.808,14.464,7.288,1.093,4.668,1.547,1.0,0.0
train,200141,reject,frame_crossing+arena+ref_contact,4.998,6.558,14.702,7.968,1.491,7.449,1.133,1.0,0.0
train,200142,reject,frame_crossing+ref_contact,4.522,5.139,14.798,9.569,1.168,5.281,1.204,3.0,0.0
train,200143,reject,frame_crossing+arena+ref_contact,4.301,4.608,14.736,8.615,1.047,4.504,1.189,1.0,0.0
train,200144,reject,arena,4.229,6.297,14.72,6.806,1.431,6.053,1.617,0.0,0.04
train,200145,reject,frame_crossing+arena+ref_contact,4.724,5.633,14.754,9.731,1.28,6.047,1.831,2.0,0.0
train,200146,reject,frame_crossing+arena+ref_contact,4.318,4.68,14.64,8.15,1.064,4.593,1.13,1.0,0.0
train,200147,reject,arena+ref_contact,4.443,5.781,14.77,7.473,1.314,5.837,1.103,0.0,0.0
train,200148,reject,frame_crossing+ref_contact,4.085,5.303,14.655,6.62,1.205,4.924,1.35,1.0,0.0
train,200149,reject,frame_crossing+arena+ref_contact,4.704,6.097,14.679,6.118,1.386,6.518,1.072,1.0,0.0
train,200150,reject,arena,4.246,4.867,14.661,5.492,1.106,4.697,1.403,0.0,0.046
train,200151,reject,frame_crossing+arena+ref_contact,4.648,4.937,14.657,6.016,1.122,5.215,1.491,1.0,0.0
train,200152,reject,frame_crossing+ref_contact,5.041,5.226,14.692,6.849,1.188,5.988,1.077,1.0,0.0
train,200153,reject,arena+ref_contact,4.535,6.242,14.618,5.897,1.419,6.434,1.301,0.0,0.0
train,200154,reject,arena,4.144,4.079,14.725,6.735,1.0,4.144,1.043,0.0,0.04
train,200155,reject,frame_crossing+ref_contact,4.279,5.782,14.747,7.378,1.314,5.624,1.44,1.0,0.0
train,200156,reject,arena+ref_contact,4.352,3.961,14.748,6.983,1.0,4.352,1.181,0.0,0.0
train,200157,reject,frame_margin,4.26,4.334,14.684,5.655,1.0,4.26,1.271,0.0,0.001
train,200158,reject,frame_crossing+arena+ref_contact,4.716,4.981,14.664,6.76,1.132,5.339,1.097,3.0,0.0
train,200159,reject,frame_crossing+arena+ref_contact,4.725,6.123,14.627,8.554,1.392,6.575,1.654,3.0,0.0
train,200160,reject,frame_crossing+arena+ref_contact,4.667,4.885,14.688,7.516,1.11,5.181,1.311,1.0,0.0
train,200161,reject,frame_crossing+arena+ref_contact,4.624,5.442,14.739,8.903,1.237,5.719,1.758,2.0,0.0
train,200162,reject,frame_crossing+arena+ref_contact,5.006,5.464,14.696,9.452,1.242,6.216,1.816,2.0,0.0
train,200163,reject,frame_crossing+arena+ref_contact,4.767,5.564,14.759,8.59,1.265,6.029,1.267,1.0,0.0
train,200164,reject,frame_crossing+arena+ref_contact,4.597,5.801,14.742,9.535,1.318,6.062,1.543,2.0,0.0
train,200165,reject,frame_crossing+arena+ref_contact,4.605,4.676,14.517,7.843,1.063,4.894,1.66,2.0,0.0
train,200166,reject,frame_crossing+arena+ref_contact,4.759,5.137,14.728,9.875,1.167,5.556,1.856,2.0,0.0
train,200167,reject,frame_crossing+arena+ref_contact,4.014,4.341,14.663,6.358,1.0,4.014,1.204,1.0,0.0
train,200168,reject,ref_contact,4.558,4.262,14.73,4.418,1.0,4.558,1.029,0.0,0.0
train,200169,reject,frame_crossing+arena+ref_contact,4.743,5.223,14.692,9.442,1.187,5.63,1.267,1.0,0.0
train,200170,reject,frame_crossing+arena+ref_contact,4.185,3.817,14.755,8.629,1.0,4.185,1.671,1.0,0.0
train,200171,reject,frame_crossing+arena+ref_contact,4.36,4.428,14.684,6.06,1.006,4.388,1.542,1.0,0.0
train,200172,reject,frame_crossing+arena+ref_contact,4.491,4.429,14.556,7.301,1.007,4.521,1.153,1.0,0.0
train,200173,reject,arena,4.59,4.913,14.64,6.498,1.117,5.125,1.172,0.0,0.037
train,200174,reject,arena,4.346,4.815,14.705,9.185,1.094,4.756,1.712,0.0,0.038
train,200175,reject,frame_crossing+arena+ref_contact,4.743,4.985,14.703,8.035,1.133,5.375,1.433,1.0,0.0
train,200176,reject,frame_crossing+arena+ref_contact,4.755,4.55,14.661,7.203,1.034,4.918,1.403,2.0,0.0
train,200177,reject,frame_crossing+arena+ref_contact,4.391,5.313,14.612,8.213,1.208,5.303,1.327,3.0,0.0
train,200178,reject,frame_crossing+arena+frame_margin,4.021,4.647,14.701,7.161,1.056,4.247,1.133,1.0,0.009
train,200179,reject,frame_crossing+arena+ref_contact,4.38,4.809,14.693,10.023,1.093,4.788,1.063,2.0,0.0
train,200180,reject,frame_crossing+ref_contact,4.047,4.692,14.687,8.549,1.066,4.316,1.644,2.0,0.0
train,200181,reject,frame_crossing+arena+ref_contact,4.822,5.226,14.673,8.891,1.188,5.727,1.639,1.0,0.0
train,200182,reject,frame_crossing+arena+ref_contact,4.67,6.206,14.639,5.83,1.411,6.587,1.529,1.0,0.0
train,200183,reject,frame_crossing+arena+ref_contact,4.396,3.373,14.615,5.272,1.0,4.396,1.153,1.0,0.0
train,200184,reject,frame_crossing+arena+ref_contact,4.462,5.18,14.59,8.431,1.177,5.252,1.328,1.0,0.0
train,200185,reject,frame_crossing+ref_contact,4.345,4.879,14.614,6.826,1.109,4.819,1.941,1.0,0.0
train,200186,reject,frame_crossing+arena+ref_contact,4.416,4.458,14.789,6.269,1.013,4.474,1.609,2.0,0.0
train,200187,reject,frame_crossing+arena+ref_contact,4.399,6.317,14.695,8.116,1.436,6.315,1.547,2.0,0.0
train,200188,reject,arena,3.88,4.848,14.736,5.534,1.102,4.275,1.029,0.0,0.063
train,200189,reject,frame_crossing+arena+ref_contact,4.643,3.275,14.518,4.679,1.0,4.643,1.073,1.0,0.0
train,200190,reject,frame_crossing+arena+ref_contact,4.452,5.2,14.731,6.074,1.182,5.261,1.687,1.0,0.0
train,200191,reject,frame_crossing+arena+ref_contact,4.921,5.905,14.597,5.755,1.342,6.603,2.019,3.0,0.0
train,200192,reject,arena,4.11,4.583,14.728,8.018,1.042,4.282,1.043,0.0,0.049
train,200193,reject,frame_crossing+arena+ref_contact,4.317,4.923,14.647,5.991,1.119,4.83,1.451,2.0,0.0
train,200194,reject,arena,4.221,4.788,14.613,8.088,1.088,4.593,1.854,0.0,0.067
train,200195,reject,frame_crossing+arena+ref_contact,4.859,6.151,14.64,7.736,1.398,6.792,1.873,1.0,0.0
train,200196,reject,frame_crossing+arena+ref_contact,4.467,5.616,14.67,9.033,1.276,5.702,1.873,2.0,0.0
train,200197,reject,frame_crossing+arena+ref_contact,4.292,6.668,14.6,7.636,1.515,6.504,1.172,1.0,0.0
train,200198,reject,frame_crossing+arena+ref_contact,4.73,6.371,14.692,9.133,1.448,6.849,1.62,4.0,0.0
train,200199,reject,frame_crossing+arena+ref_contact,5.091,5.392,14.766,9.73,1.226,6.239,2.769,1.0,0.0
train,200200,reject,arena,3.859,5.178,14.711,6.54,1.177,4.541,1.176,0.0,0.037
train,200201,reject,arena,4.408,6.077,14.72,6.464,1.381,6.088,1.231,0.0,0.036
train,200202,reject,arena+ref_contact,4.867,5.903,14.687,8.348,1.342,6.529,1.892,0.0,0.0
train,200203,reject,frame_crossing+arena+ref_contact,4.917,5.85,14.708,8.227,1.33,6.537,2.429,2.0,0.0
train,200204,reject,frame_crossing+arena+ref_contact,4.585,6.078,14.654,9.21,1.381,6.334,1.994,3.0,0.0
train,200205,reject,frame_crossing+arena+ref_contact,4.736,3.913,14.741,5.468,1.0,4.736,1.37,1.0,0.0
train,200206,reject,frame_crossing+arena+ref_contact,4.518,3.974,14.63,7.156,1.0,4.518,1.026,2.0,0.0
train,200207,reject,frame_crossing+arena+ref_contact,4.643,6.22,14.732,7.301,1.414,6.564,1.614,1.0,0.0
train,200208,reject,frame_crossing+arena+ref_contact,4.315,6.634,14.757,8.057,1.508,6.506,1.158,1.0,0.0
train,200209,reject,frame_crossing+arena+ref_contact,4.27,4.811,14.663,8.593,1.093,4.668,1.339,1.0,0.0
train,200210,reject,frame_crossing+arena+ref_contact,4.907,5.783,14.618,6.711,1.314,6.449,1.162,3.0,0.0
train,200211,reject,frame_crossing+arena+frame_margin,4.523,5.315,14.634,7.041,1.208,5.464,1.228,1.0,0.008
train,200212,reject,frame_crossing+arena+ref_contact,4.432,5.476,14.75,9.729,1.245,5.516,1.031,1.0,0.0
train,200213,reject,frame_crossing+arena+ref_contact,4.604,6.327,14.586,6.006,1.438,6.62,1.073,3.0,0.0
train,200214,reject,frame_crossing+arena+ref_contact,4.108,5.338,14.72,8.241,1.213,4.984,1.13,2.0,0.0
train,200215,reject,frame_crossing+arena+ref_contact,4.779,6.511,14.755,8.805,1.48,7.072,1.758,2.0,0.0
train,200216,reject,frame_crossing+arena+ref_contact,4.392,5.918,14.654,6.374,1.345,5.907,1.654,1.0,0.0
train,200217,reject,frame_crossing+arena+ref_contact,4.316,5.721,14.684,7.054,1.3,5.613,1.077,1.0,0.0
train,200218,reject,arena+ref_contact,5.012,5.725,14.697,9.684,1.301,6.521,1.545,0.0,0.0
train,200219,reject,frame_crossing+arena+ref_contact,5.008,5.385,14.542,7.196,1.224,6.129,1.651,2.0,0.0
train,200220,reject,frame_crossing+arena+ref_contact,4.796,5.691,14.717,6.501,1.293,6.203,1.245,2.0,0.0
train,200221,reject,frame_crossing+arena+ref_contact,4.578,5.442,14.752,8.229,1.237,5.661,1.271,2.0,0.0
train,200222,reject,frame_crossing+arena+ref_contact,4.778,5.222,14.745,8.07,1.187,5.67,1.103,2.0,0.0
train,200223,reject,frame_crossing+arena+ref_contact,4.792,4.708,14.621,10.306,1.07,5.127,1.474,4.0,0.0
train,200224,reject,arena,4.104,4.055,14.692,5.551,1.0,4.104,1.451,0.0,0.034
train,200225,reject,frame_crossing+arena+ref_contact,4.271,5.894,14.74,8.638,1.34,5.721,1.219,2.0,0.0
train,200226,reject,frame_crossing+ref_contact,3.349,4.277,14.636,6.622,1.0,3.349,1.434,2.0,0.0
train,200227,reject,frame_crossing+arena+ref_contact,4.466,5.507,14.739,7.817,1.252,5.589,1.073,2.0,0.0
train,200228,reject,frame_crossing+arena+ref_contact,4.488,5.53,14.615,7.322,1.257,5.641,1.372,2.0,0.0
train,200229,reject,arena+ref_contact,4.481,5.558,14.647,8.373,1.263,5.661,1.764,0.0,0.0
train,200230,reject,frame_crossing+arena+ref_contact,4.835,5.201,14.484,8.109,1.182,5.715,2.266,1.0,0.0
train,200231,reject,frame_crossing+arena+ref_contact,4.602,6.263,14.713,7.22,1.423,6.55,1.694,1.0,0.0
train,200232,reject,frame_crossing+arena+ref_contact,4.351,5.336,14.668,7.7,1.213,5.277,1.372,2.0,0.0
train,200233,reject,frame_crossing+arena+ref_contact,5.229,5.704,14.659,9.107,1.296,6.78,2.026,2.0,0.0
train,200234,reject,frame_crossing+arena+ref_contact,4.428,5.698,14.75,6.449,1.295,5.735,1.263,2.0,0.0
train,200235,reject,arena,4.528,5.543,14.64,6.435,1.26,5.704,1.28,0.0,0.042
train,200236,reject,frame_crossing+arena+ref_contact,4.721,4.651,14.699,6.105,1.057,4.99,1.107,1.0,0.0
train,200237,reject,arena,3.912,5.95,14.713,6.441,1.352,5.29,1.176,0.0,0.051
train,200238,reject,frame_crossing+arena+ref_contact,4.862,4.747,14.672,8.085,1.079,5.245,1.854,1.0,0.0
train,200239,reject,frame_crossing+arena+frame_margin,4.468,4.681,14.567,7.263,1.064,4.753,1.026,2.0,0.016
train,200240,reject,frame_crossing+ref_contact,4.612,5.373,14.732,6.755,1.221,5.632,1.911,2.0,0.0
train,200241,reject,frame_crossing+arena+ref_contact,4.556,5.724,14.662,7.305,1.301,5.927,1.015,2.0,0.0
train,200242,reject,frame_crossing+arena+ref_contact,4.63,5.553,14.772,9.424,1.262,5.844,1.706,2.0,0.0
train,200243,reject,frame_crossing+arena+ref_contact,4.343,4.801,14.695,6.894,1.091,4.739,1.205,1.0,0.0
train,200244,reject,frame_crossing+arena+ref_contact,3.784,4.353,14.736,7.68,1.0,3.784,1.266,2.0,0.0
train,200245,reject,frame_crossing+arena+ref_contact,4.664,4.949,14.547,6.607,1.125,5.246,1.267,1.0,0.0
train,200246,reject,frame_crossing+arena+ref_contact,4.023,4.981,14.698,8.264,1.132,4.555,1.063,2.0,0.0
train,200247,reject,frame_crossing+arena+ref_contact,4.602,5.51,14.703,8.758,1.252,5.763,1.987,1.0,0.0
train,200248,reject,frame_crossing+arena+ref_contact,4.438,4.692,14.692,5.959,1.066,4.732,1.118,2.0,0.0
train,200249,reject,frame_crossing+arena+ref_contact,4.21,6.535,14.733,5.821,1.485,6.253,1.617,2.0,0.0
train,200250,reject,frame_crossing+arena+ref_contact,4.597,5.743,14.744,9.464,1.305,5.999,1.582,2.0,0.0
train,200251,reject,frame_crossing+arena+ref_contact,4.669,6.273,14.758,6.615,1.426,6.657,1.097,1.0,0.0
train,200252,reject,frame_crossing+arena+ref_contact,5.3,6.193,14.589,7.678,1.408,7.46,1.4,2.0,0.0
train,200253,pass,,4.356,4.048,14.461,7.491,1.0,4.356,1.035,0.0,0.032
train,200254,reject,frame_crossing+ref_contact,4.451,4.834,14.747,9.47,1.099,4.89,1.103,1.0,0.0
train,200255,reject,frame_crossing+arena+ref_contact,4.857,6.805,14.701,6.613,1.547,7.512,1.063,3.0,0.0
train,200256,reject,frame_crossing+arena+ref_contact,4.75,4.558,14.613,8.242,1.036,4.921,1.015,2.0,0.0
train,200257,reject,frame_crossing+arena+ref_contact,4.917,5.368,14.787,8.687,1.22,5.999,1.293,3.0,0.0
train,200258,reject,frame_crossing+ref_contact,4.863,5.181,14.723,8.532,1.178,5.726,1.363,2.0,0.0
train,200259,reject,frame_crossing+arena+frame_margin,4.8,4.556,14.765,6.683,1.036,4.971,1.906,1.0,0.016
train,200260,reject,frame_crossing+arena+ref_contact,5.056,5.077,14.611,8.818,1.154,5.833,1.271,3.0,0.0
train,200261,reject,frame_crossing+arena+ref_contact,4.44,5.03,14.666,6.637,1.143,5.076,1.063,2.0,0.0
train,200262,reject,arena,4.483,5.926,14.614,6.102,1.347,6.037,1.073,0.0,0.036
train,200263,reject,ref_contact,4.516,5.349,14.795,7.384,1.216,5.491,1.133,0.0,0.0
train,200264,reject,frame_crossing+arena+ref_contact,4.385,5.547,14.745,8.229,1.261,5.528,1.453,3.0,0.0
train,200265,reject,frame_crossing+arena+frame_margin,4.508,5.287,14.689,5.995,1.202,5.417,1.398,1.0,0.0
train,200266,reject,frame_crossing+arena+ref_contact,4.511,5.548,14.744,8.584,1.261,5.688,1.219,2.0,0.0
train,200267,reject,frame_crossing+arena+ref_contact,4.114,6.135,14.646,8.745,1.394,5.737,1.274,1.0,0.0
train,200268,reject,frame_crossing+arena+ref_contact,4.599,5.401,14.646,6.12,1.227,5.644,1.56,1.0,0.0
train,200269,reject,frame_crossing+arena+ref_contact,4.942,5.754,14.63,6.972,1.308,6.463,1.663,2.0,0.0
train,200270,reject,frame_crossing+arena+ref_contact,4.503,5.161,14.605,6.674,1.173,5.282,1.176,1.0,0.0
train,200271,reject,arena,4.226,5.317,14.761,6.602,1.208,5.107,1.53,0.0,0.054
train,200272,reject,frame_crossing+arena+ref_contact,4.853,5.652,14.73,8.059,1.285,6.234,2.317,1.0,0.0
train,200273,reject,frame_crossing+arena+ref_contact,4.002,4.817,14.672,7.32,1.095,4.381,1.363,1.0,0.0
train,200274,reject,frame_crossing+arena+ref_contact,4.79,3.799,14.614,5.061,1.0,4.79,1.172,1.0,0.0
train,200275,reject,frame_crossing+arena+ref_contact,4.395,4.726,14.642,8.734,1.074,4.721,1.547,3.0,0.0
train,200276,reject,frame_crossing+ref_contact,4.427,5.602,14.585,5.096,1.273,5.636,1.031,1.0,0.0
train,200277,reject,frame_crossing+arena+ref_contact,4.416,4.762,14.599,7.175,1.082,4.779,1.058,1.0,0.0
train,200278,reject,frame_crossing+arena+ref_contact,4.471,4.186,14.688,5.438,1.0,4.471,1.301,1.0,0.0
train,200279,reject,frame_crossing+ref_contact,4.526,5.216,14.653,7.743,1.186,5.365,1.747,2.0,0.0
train,200280,reject,frame_crossing+arena+ref_contact,4.614,5.479,14.662,7.74,1.245,5.746,1.328,1.0,0.0
train,200281,reject,frame_crossing+ref_contact,4.625,5.417,14.637,9.735,1.231,5.694,1.133,3.0,0.0
train,200282,reject,arena+frame_margin,4.217,4.654,14.71,4.465,1.058,4.461,1.047,0.0,0.012
